Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
360	-179.6334	-242.2874	62.65406	0.0106625	0.0084916	0.00396457	0.0279826	0.0408598	0.0300285	0.0130483	0.00117678	0.00402447	0.0343823	0.0286598	0.0023382	0.0468234	0.0240616	0.00127074	0.0116739	0.0619951	0.0108294	0.0112774	0.0223647	0.00284223	0.00263351	0.0182553	0.00810818	0.0137938	0.0175457	0.0192468	0.00262105	0.0193767	0.0288003	0.00104015	0.0182325	0.0108911	0.0140126	0.000115079	0.022315	0.00166597	0.000877713	0.00116881	0.001948	0.00285966	0.040848	0.0195017	0.0178633	0.0138377	0.00598929	0.0310155	1.117179	1.265464	0.0256047	0.167392	0.572558	1.74655	5.97401	39.0553	2.650031	0.01454	0.0115796	0.00540632	0.0381587	0.0557188	0.0409486	0.0177934	0.00160473	0.005488	0.0468857	0.0390822	0.00318851	0.0638512	0.0328118	0.00173286	0.0159192	0.0845401	0.0147676	0.0153785	0.0304979	0.00387583	0.00359121	0.0248941	0.0110568	0.01881	0.0239263	0.0262461	0.00357422	0.0264232	0.0392738	0.00141841	0.0248629	0.0148517	0.0191084	0.000156928	0.03043	0.00227182	0.0011969	0.00159386	0.00265641	0.0038996	0.0557028	0.0265936	0.0243595	0.0188699	0.00816735	0.0422945	0.9771009	0.441411	0.558589	0.7333213
396	-179.1306	-241.6267	62.4961	0.0180105	0.0114741	0.000344821	0.00723665	0.0433296	0.030166	0.0161904	0.00443446	0.0130749	0.0200983	0.00416586	0.00469981	0.030642	0.000632637	0.00103398	0.00117332	0.0118312	0.00270256	0.00328359	0.00430969	0.00416054	0.0107671	0.0383606	0.00995907	0.0020021	0.0237263	0.0289973	0.00574095	0.0315209	0.021042	0.0220727	0.00717873	0.0013562	0.0193812	0.000314503	0.0239033	0.00850892	0.00961437	0.0036273	0.0082555	0.00663349	0.00627256	0.0158485	0.013212	0.0153034	0.00115449	0.00369759	1.192291	1.476139	0.0233622	0.160074	0.564628	1.77108	6.24712	42.8041	2.716305	0.0315174	0.020079	0.000603418	0.0126638	0.0758244	0.0527888	0.0283323	0.00776008	0.0228804	0.035171	0.00729004	0.00822441	0.0536218	0.00110708	0.0018094	0.00205325	0.020704	0.00472934	0.00574611	0.00754174	0.00728073	0.0188419	0.067129	0.0174278	0.00350358	0.0415198	0.0507438	0.0100464	0.0551598	0.0368223	0.038626	0.0125624	0.00237328	0.0339161	0.000550363	0.0418295	0.0148902	0.0168246	0.00634759	0.0144467	0.0116083	0.0109767	0.0277341	0.0231202	0.0267801	0.0020203	0.00647059	0.9629661	0.403855	0.596145	0.5714459
432	-189.6801	-248.8736	59.19352	0.0219844	0.0651726	0.00570659	0.0293535	0.161118	0.174989	0.0245394	0.00184237	0.0561544	0.01873	0.00312137	0.0343131	0.105434	0.0358988	0.00435411	0.016127	0.0172451	0.306592	0.0795724	0.0801416	0.0734462	0.0448591	0.0433879	0.0963533	0.0765714	0.0365561	0.293675	0.0951102	0.0455089	0.050621	0.0648521	0.00181134	0.0189389	0.0620797	0.018093	0.0783444	0.0884868	0.0920292	0.0869347	0.121295	0.101315	0.0325591	0.0312953	0.0686657	0.061231	0.0023959	0.0792523	1.026637	1.054732	0.0159122	0.132733	0.532581	1.87765	7.53392	62.845	2.99399	0.00707335	0.0209689	0.00183606	0.00944432	0.0518386	0.0563018	0.00789539	0.000592772	0.0180674	0.00602628	0.00100428	0.01104	0.0339229	0.0115502	0.00140091	0.00518878	0.00554852	0.0986443	0.025602	0.0257851	0.0236309	0.0144332	0.0139598	0.0310011	0.0246364	0.0117617	0.0944884	0.0306012	0.0146422	0.016287	0.0208658	0.000582789	0.0060935	0.0199738	0.00582132	0.0252069	0.0284701	0.0296099	0.0279707	0.039026	0.0325974	0.0104757	0.0100691	0.0220928	0.0197007	0.000770868	0.025499	0.9947008	0.486682	0.513318	3.108059
468	-191.2624	-253.2382	61.97581	0.0242614	0.0173144	0.0302465	0.0197075	0.069569	0.0650892	0.0302098	0.00407908	0.0122796	0.00924391	1.45813e-05	0.0213077	0.0510289	0.00319209	0.00120296	0.0053108	0.0149594	0.0147744	0.0842374	0.033855	0.0325949	0.0393271	0.0151412	0.0390384	0.0315203	0.0282047	0.00869233	0.130431	0.0131629	0.00843392	0.015636	0.000465778	0.0286199	0.0574065	0.0367046	0.0442618	0.00969791	0.013198	0.0206176	0.0512174	0.00407061	0.0401946	0.00152563	0.00408076	0.0062558	0.00060923	0.00438241	0.981478	0.9636296	0.012479	0.117897	0.513246	1.94838	8.48198	80.1344	3.169721	0.0202621	0.0144603	0.0252606	0.016459	0.0581012	0.0543599	0.02523	0.00340668	0.0102555	0.00772015	1.21777e-05	0.0177953	0.0426173	0.00266591	0.00100467	0.00443537	0.0124935	0.012339	0.0703517	0.0282743	0.027222	0.0328444	0.0126454	0.0326033	0.0263245	0.0235554	0.00725949	0.108931	0.0109931	0.00704367	0.0130586	0.000388999	0.0239022	0.0479436	0.0306542	0.0369657	0.00809931	0.0110225	0.017219	0.0427747	0.00339962	0.0335689	0.00127414	0.00340809	0.00522459	0.000508805	0.00366002	1.003718	0.509261	0.490739	1.197375
504	-173.4428	-233.2094	59.76665	0.124786	0.0407057	0.0350448	0.0228889	0.141018	0.165923	0.119336	0.0135264	0.0844811	0.0767217	0.0125817	0.0467842	0.0783175	0.0118971	0.0155523	0.00322457	0.00478819	0.109677	0.0205595	0.00818137	0.00785223	0.12988	0.163736	0.0556579	0.0563159	0.00355933	0.0831145	0.0156274	0.0562098	0.0247404	0.0704928	0.00144964	0.128683	0.0200345	0.0883659	0.105888	0.0070444	0.0779418	0.0156313	0.0615349	0.0803835	0.044008	0.0604838	0.0621042	0.0941573	0.000680311	0.0256732	1.293794	1.832034	0.0299921	0.180814	0.586503	1.70502	5.53054	33.3421	2.535672	0.0466097	0.0152043	0.0130899	0.00854942	0.052673	0.0619753	0.0445742	0.00505237	0.0315552	0.028657	0.0046995	0.0174747	0.029253	0.00444379	0.00580905	0.00120444	0.00178848	0.0409663	0.00767936	0.00305589	0.00293295	0.0485125	0.0611585	0.0207892	0.021035	0.00132947	0.0310448	0.00583711	0.0209954	0.00924097	0.0263303	0.000541466	0.0480655	0.00748325	0.0330063	0.0395512	0.00263121	0.0291127	0.00583859	0.0229844	0.0300247	0.0164378	0.0225918	0.0231971	0.0351695	0.000254109	0.0095894	0.9445022	0.353103	0.646897	2.677246
540	-180.4197	-242.5283	62.10854	0.0630311	0.0260767	0.0133675	0.133391	0.0761565	0.0214189	0.10452	0.0105282	0.0231135	0.0120537	0.047173	0.00720005	0.0509822	0.000708301	0.0206772	0.0315256	3.66947e-05	0.068253	0.0151807	0.0625876	0.00518409	0.0688898	0.0208306	0.0230988	0.047867	0.00369342	0.0121055	0.111926	0.029903	0.0252082	0.0336139	2.72187e-05	0.00690096	0.0111652	0.0978288	0.0135008	0.00841979	0.0367642	0.0221275	0.00889375	0.0252444	0.0125089	0.00491201	0.0347021	0.0863869	0.0141929	0.00743249	1.093723	1.206831	0.0390298	0.205599	0.610485	1.63804	4.86384	25.6214	2.345222	0.0403707	0.0167018	0.00856173	0.0854354	0.0487773	0.0137186	0.0669439	0.00674321	0.0148039	0.00772022	0.0302137	0.00461154	0.0326535	0.000453658	0.0132435	0.0201918	2.35025e-05	0.0437152	0.00972304	0.0400866	0.00332035	0.0441231	0.0133418	0.0147945	0.0306582	0.00236559	0.00775341	0.0716873	0.0191525	0.0161456	0.0215293	1.74332e-05	0.00441998	0.00715118	0.0626581	0.00864707	0.00539278	0.023547	0.0141724	0.00569634	0.0161687	0.00801181	0.00314608	0.0222262	0.0553297	0.00909035	0.00476042	0.9816003	0.453138	0.546862	1.56131
576	-181.0594	-242.9856	61.92616	0.0141823	0.0163848	0.0184297	0.00905852	0.0278704	0.0210171	0.00914027	0.00273881	0.0253285	0.0194757	0.00515092	0.0223614	0.033685	0.00852547	0.000981654	0.01201	0.000104441	0.0261958	0.00524119	0.0321184	0.0109972	0.027097	0.0120232	0.00709408	0.0367466	0.00607758	0.000735209	0.0439715	0.0200432	0.0390189	0.00142913	0.00366216	0.000855643	0.0491887	0.0147223	0.00173077	0.0113722	0.0457255	0.0060704	0.0398429	0.0313344	0.00831771	0.00637098	0.00762625	0.0135207	0.0160978	0.0103533	1.445105	2.604286	0.03084	0.183289	0.588996	1.6978	5.45585	32.4254	2.515514	0.0181353	0.0209518	0.0235666	0.0115834	0.0356387	0.0268753	0.0116879	0.00350219	0.0323884	0.0249042	0.00658664	0.0285941	0.043074	0.0109018	0.00125527	0.0153576	0.000133551	0.0334974	0.00670207	0.0410708	0.0140624	0.0346498	0.0153744	0.00907141	0.046989	0.00777159	0.000940134	0.0562277	0.0256298	0.0498947	0.00182747	0.00468292	0.00109414	0.0628991	0.0188258	0.00221319	0.0145419	0.0584705	0.00776241	0.0509483	0.0400682	0.0106361	0.00814676	0.00975191	0.0172893	0.0205848	0.0132391	0.9182559	0.277447	0.722553	0.7820257
612	-183.7356	-244.5882	60.85261	0.00512664	0.0056925	0.0168578	0.00983349	0.00779809	0.0160702	0.00407722	0.00311318	0.00271772	0.00669466	0.00654524	0.0175953	0.00519284	0.000455632	0.00180759	0.00636661	5.9479e-06	0.00472491	0.00697314	0.000980757	0.000128522	0.0562457	0.00059656	0.00093273	0.0638435	0.00401448	0.0134301	0.0164733	0.00934568	0.00485567	0.00101095	0.00888486	0.000682407	0.0348542	0.00147572	0.0253675	0.0127902	0.0184821	0.00716509	0.0185357	0.016445	0.0122174	0.00175867	0.00250121	0.00269006	0.00303518	0.0134386	0.742261	0.590155	0.000684111	0.0286077	0.329952	3.03074	34.9556	1461.75	5.269286	0.0106843	0.0118636	0.0351328	0.0204937	0.0162518	0.0334914	0.0084972	0.00648808	0.00566392	0.0139521	0.0136407	0.0366699	0.0108222	0.000949568	0.00376715	0.0132685	1.23958e-05	0.00984703	0.0145325	0.00204396	0.00026785	0.11722	0.00124327	0.00194387	0.133054	0.00836644	0.0279893	0.0343315	0.019477	0.0101195	0.00210689	0.0185167	0.00142218	0.0726385	0.00307549	0.0528676	0.0266557	0.038518	0.0149325	0.0386297	0.0342726	0.025462	0.00366519	0.00521269	0.00560627	0.00632553	0.0280069	1.054349	0.628869	0.371131	0.4798307
648	-175.3249	-238.7756	63.45068	0.000814791	0.00356482	0.00966395	0.00373437	0.0101758	0.0180772	0.00484318	0.00393627	0.0204684	0.0168539	0.0084157	0.00683924	0.0155944	0.000823959	0.000760777	0.00542491	2.30589e-05	0.0146043	0.00219514	0.000250455	0.00909255	0.00232998	0.000279101	0.00287175	0.0264087	0.0283443	0.0296075	0.00813835	0.0499954	0.00461562	0.00143458	0.00637214	0.0219527	0.0151895	0.0168193	0.0226898	0.00136219	0.000789856	0.00970056	0.016048	0.00833278	0.00438297	0.0129715	0.0372993	0.00228859	0.0122946	0.00344632	0.6700107	0.5037715	0.0206281	0.150646	0.554036	1.80494	6.63808	48.4775	2.806303	0.00162269	0.00709951	0.0192462	0.00743717	0.0202656	0.0360016	0.00964541	0.00783927	0.0407638	0.0335653	0.0167602	0.0136207	0.0310569	0.00164095	0.00151512	0.0108039	4.59229e-05	0.0290852	0.00437171	0.000498792	0.0181082	0.00464026	0.000555842	0.00571923	0.0525942	0.056449	0.0589646	0.0162079	0.0995681	0.00919221	0.00285704	0.0126904	0.0437197	0.0302507	0.0334964	0.0451878	0.00271287	0.00157303	0.0193191	0.0319603	0.0165951	0.00872888	0.0258334	0.0742832	0.00455782	0.0244852	0.0068635	1.070661	0.664995	0.335005	0.5021226
684	-188.3419	-251.3029	62.96105	0.0104111	0.0172901	0.0291934	0.106386	0.0435288	0.0738908	0.00420518	0.0194385	0.00668442	0.0519822	0.0185052	0.0312624	0.0377305	0.00187938	0.0114132	0.0114093	0.0274782	0.0108329	0.0380015	0.00682909	0.0163147	0.0234445	0.00174563	0.00735013	0.0382544	0.0611268	0.0298231	0.0351804	0.100942	0.00513555	0.00754213	0.004271	0.0838101	0.0755289	0.0321899	0.0201463	0.0141853	0.00243418	0.00394024	0.0158487	0.00510399	0.0230408	0.00922008	0.0359281	0.0346451	0.0326091	0.0166749	0.8720839	0.7731815	0.0427165	0.214851	0.618927	1.6157	4.65438	23.4101	2.279959	0.00804075	0.0133536	0.0225469	0.0821649	0.0336185	0.0570679	0.00324778	0.0150128	0.00516256	0.0401473	0.0142921	0.0241448	0.0291402	0.0014515	0.00881474	0.0088117	0.0212222	0.00836655	0.0293496	0.00527429	0.0126003	0.0181068	0.00134819	0.00567671	0.0295449	0.0472099	0.0230332	0.0271708	0.0779604	0.00396632	0.00582499	0.00329861	0.0647288	0.058333	0.0248611	0.0155595	0.0109557	0.00187998	0.00304316	0.0122404	0.00394195	0.0177951	0.00712091	0.0277482	0.0267574	0.0251849	0.0128785	1.026255	0.563958	0.436042	1.294788
720	-174.4541	-236.9324	62.4783	0.00154554	0.020191	0.0439296	0.0894429	0.0313075	0.0808613	0.00518588	0.00406592	0.0160887	0.0463899	0.0274208	0.0164644	0.087035	0.00901638	0.00375551	0.0338994	0.00180111	0.0241555	0.00596463	0.0147612	0.00670665	0.0112836	0.00496819	0.0123166	0.034951	0.00340135	0.0244819	0.0227337	0.0412914	0.00265409	0.00542786	0.0560189	0.00155328	0.0294255	0.0412731	0.00613559	0.00577065	0.00312965	0.00292856	0.0155396	0.0103528	0.0235656	0.0173327	0.0362786	0.0192331	0.0185988	0.00808395	0.9251878	0.8607901	0.0166103	0.135542	0.536072	1.86542	7.3778	60.2038	2.962945	0.0015024	0.0196273	0.0427032	0.0869459	0.0304335	0.0786039	0.0050411	0.00395241	0.0156395	0.0450948	0.0266553	0.0160048	0.0846053	0.00876467	0.00365067	0.032953	0.00175082	0.0234811	0.00579811	0.0143491	0.00651942	0.0109686	0.0048295	0.0119728	0.0339752	0.0033064	0.0237985	0.0220991	0.0401387	0.00258	0.00527633	0.054455	0.00150991	0.028604	0.0401209	0.0059643	0.00560955	0.00304228	0.00284681	0.0151057	0.0100637	0.0229077	0.0168488	0.0352658	0.0186961	0.0180796	0.00785827	1.01519	0.537406	0.462594	1.028719
756	-190.7509	-251.2651	60.51426	0.0655022	0.105738	0.0498634	0.0959423	0.00121869	0.0571876	0.00596698	0.0289567	0.00324947	0.0383366	0.0731681	0.0179631	0.00505683	0.014838	0.0407102	0.0682179	0.0586675	0.0223029	0.0222458	0.0149594	0.0224638	0.02357	0.0230771	0.0431752	0.115926	0.0182873	0.0442216	0.0447894	0.0162723	0.0828347	0.0391561	0.0351825	0.00459462	0.10158	0.0158814	0.0701773	0.0475156	0.0237646	0.0265365	0.0440476	0.000868409	0.0522315	0.0176395	0.0577437	0.00324077	0.00161554	0.0165667	0.863882	0.7603805	0.00351535	0.0635569	0.423261	2.36261	15.7339	284.467	4.085785	0.036736	0.059302	0.0279652	0.0538079	0.000683488	0.0320729	0.0033465	0.01624	0.00182242	0.0215006	0.0410353	0.0100744	0.00283605	0.00832171	0.0228317	0.0382591	0.0329028	0.0125083	0.0124762	0.00838977	0.0125985	0.0132189	0.0129425	0.0242142	0.0650152	0.0102562	0.0248011	0.0251195	0.00912607	0.0464567	0.0219602	0.0197316	0.00257683	0.05697	0.00890687	0.0393579	0.0266485	0.0133281	0.0148826	0.0247035	0.000487035	0.0292933	0.0098929	0.0323848	0.00181754	0.000906056	0.00929119	1.027985	0.568059	0.431941	1.783052
792	-184.4647	-246.9361	62.4714	0.038693	0.0307289	0.0225074	0.0639103	0.06544	0.0780303	0.0166958	0.0696762	0.0117526	0.0218032	0.0329993	0.00818417	0.0765058	0.00671248	0.015977	0.0155163	0.0270311	0.0544987	0.0093151	0.0802797	0.0443517	0.020374	0.0553138	0.0571495	0.10228	0.00181181	0.0167882	0.0335376	0.0187124	0.0662644	0.00489972	0.00811066	0.00414358	0.0140594	0.00545837	0.111334	0.00199996	0.00506479	0.019537	0.134414	0.0250454	0.0210781	0.0487694	0.0892207	0.00236275	0.0120908	0.00699782	0.8865787	0.7962653	0.0454185	0.221375	0.62473	1.60069	4.51722	22.0175	2.23561	0.0230669	0.0183191	0.0134178	0.0381002	0.0390121	0.0465179	0.00995321	0.0415376	0.00700631	0.012998	0.0196726	0.004879	0.045609	0.00400165	0.00952472	0.00925008	0.0161146	0.0324895	0.00555321	0.0478589	0.0264403	0.012146	0.0329754	0.0340698	0.0609744	0.00108011	0.0100083	0.0199935	0.0111554	0.0395036	0.00292097	0.00483518	0.0024702	0.00838152	0.00325402	0.0663718	0.00119228	0.00301938	0.011647	0.0801309	0.0149308	0.0125657	0.0290739	0.053189	0.00140856	0.00720792	0.00417176	1.023211	0.556711	0.443289	1.677427
828	-183.0178	-244.8684	61.85065	0.119119	0.0248728	0.0118627	0.0264457	0.00434085	0.0389707	0.00261632	0.0597366	0.013407	0.0680899	0.0128214	0.00884588	0.0274199	0.00643454	0.000956242	0.00675125	0.141658	0.0108934	0.00168044	0.0555243	0.0334764	0.0396173	0.0128249	0.0569142	0.0661992	0.000344037	0.0353222	0.0103616	0.0259602	0.00741578	0.027691	0.0131765	0.00495282	0.0007218	0.026959	0.0261001	0.00641807	0.0107062	0.0812218	0.0248773	0.00928475	0.00879737	0.169138	0.0109174	0.0226874	0.0226541	0.000384223	0.918501	0.8492852	0.0124357	0.117697	0.512975	1.94941	8.4964	80.4139	3.172239	0.085233	0.0177972	0.00848808	0.0189227	0.003106	0.0278846	0.00187205	0.0427431	0.00959306	0.0487201	0.00917405	0.00632947	0.0196197	0.00460409	0.000684217	0.00483071	0.10136	0.00779449	0.0012024	0.0397291	0.0239533	0.0283473	0.00917654	0.0407237	0.0473674	0.000246167	0.025274	0.00741398	0.0185752	0.00530619	0.0198136	0.00942813	0.00354387	0.000516467	0.0192899	0.0186753	0.0045923	0.00766057	0.0581164	0.0178004	0.00664349	0.00629476	0.121023	0.00781172	0.0162334	0.0162096	0.000274922	1.01657	0.540749	0.459251	1.397571
864	-178.4458	-239.6748	61.22902	0.032496	0.0498461	0.0567602	0.0269046	0.0236166	0.0794876	0.0135609	0.00634319	0.0232533	0.06612	0.0708118	0.0362239	0.0932868	0.0020077	0.000460641	0.00563298	0.146643	0.00114174	0.00426025	0.02206	0.0182686	0.0147956	0.0162888	0.249024	0.0356656	0.0472084	0.0968283	0.0664111	0.0663099	0.0111572	0.00792715	0.0432997	0.0364405	0.00776359	0.0456398	0.100884	0.0212194	0.040239	0.000586728	0.00767514	0.0138014	0.0151777	0.0896922	0.000246703	0.00757094	0.00699731	0.0703008	1.25457	1.683016	0.0369874	0.200279	0.605513	1.65149	4.99303	27.0362	2.384087	0.0171181	0.0262578	0.0299	0.0141727	0.0124407	0.0418722	0.00714359	0.00334145	0.0122493	0.0348305	0.037302	0.0190819	0.0491413	0.00105761	0.000242655	0.00296732	0.0772483	0.000601443	0.0022442	0.0116207	0.00962349	0.00779397	0.00858058	0.13118	0.0187878	0.0248683	0.0510069	0.0349838	0.0349305	0.00587735	0.00417584	0.0228093	0.019196	0.00408968	0.024042	0.0531434	0.0111779	0.021197	0.000309074	0.00404309	0.00727024	0.00799528	0.0472478	0.000129957	0.0039882	0.00368602	0.0370329	0.9515526	0.372715	0.627285	1.898337
900	-169.3405	-231.3626	62.02204	0.00498863	0.0176647	0.0106624	0.00471265	0.0170356	0.0167378	0.0166752	0.00103123	0.00963396	0.0100122	0.0193291	0.00364839	0.0245677	0.00183669	2.92769e-05	0.00235748	0.0129937	7.63464e-05	0.00125801	0.0613251	0.00533985	0.0284102	0.00325293	0.046693	0.0294772	0.0448544	0.0101107	0.00766318	0.0837936	0.000985221	0.00437124	0.00108533	0.00497602	0.0367333	0.000264106	0.00609693	0.00413838	0.0220442	0.000883023	0.00880658	0.000660519	0.0197058	0.0652347	0.00011939	0.00213473	0.00672782	0.0105428	1.102404	1.228175	0.00988214	0.105216	0.495345	2.01879	9.50421	101.193	3.338428	0.00721233	0.0255387	0.0154152	0.00681333	0.0246293	0.0241986	0.0241082	0.0014909	0.0139283	0.0144751	0.0279451	0.00527467	0.0355189	0.0026554	4.23272e-05	0.00340833	0.0187856	0.000110378	0.00181877	0.088661	0.0077201	0.0410741	0.00470293	0.0675065	0.0426168	0.0648484	0.0146176	0.0110791	0.121145	0.00142439	0.00631973	0.00156912	0.00719409	0.0531072	0.000381832	0.00881466	0.00598308	0.0318704	0.00127663	0.0127321	0.000954947	0.0284897	0.0943133	0.000172609	0.0030863	0.00972676	0.0152422	0.9799302	0.448798	0.551202	0.6916813
936	-182.1748	-244.7219	62.54705	0.0448491	0.0584274	0.00516379	0.0114501	0.0224328	0.05055	0.0263713	0.0129825	0.00624053	0.0367009	0.0117677	0.0897297	0.103836	0.00481361	0.000266571	0.0103412	0.000345355	0.0290023	0.0131949	0.0300329	0.00824515	0.0234838	0.0362031	0.0348754	0.0331067	0.0143607	0.0284769	0.0136617	0.048315	0.0208728	0.000794169	0.00250847	0.0547192	0.0497253	0.000641749	0.062262	0.0145653	0.0606778	6.75695e-05	0.0139281	0.00826184	0.00334111	0.0545462	0.0206917	0.00425379	0.0174448	0.0347816	1.047491	1.099718	0.0350438	0.195076	0.60056	1.66511	5.12621	28.5357	2.423116	0.0363648	0.0473745	0.00418694	0.00928403	0.0181891	0.0409873	0.0213825	0.0105265	0.00505998	0.029758	0.00954156	0.0727552	0.0841927	0.003903	0.000216143	0.0083849	0.000280023	0.0235158	0.0106987	0.0243514	0.00668538	0.0190413	0.0293544	0.0282779	0.0268438	0.0116441	0.0230898	0.0110772	0.039175	0.0169242	0.000643933	0.00203394	0.0443678	0.0403186	0.000520346	0.0504836	0.0118099	0.0491991	5.47871e-05	0.0112933	0.00669892	0.00270906	0.0442275	0.0167774	0.00344908	0.0141447	0.0282018	0.9905911	0.476254	0.523746	1.23331
972	-178.2123	-240.752	62.53968	0.021396	0.0321542	0.00189912	0.0068047	0.0152685	0.0160454	0.0131519	0.00154195	0.0110196	0.00116706	0.037671	0.0019025	0.0404605	0.00340853	0.00164577	0.00943433	0.000592331	0.0119064	0.00297692	0.00698342	0.00998765	0.0148117	0.00700117	0.0061937	0.023789	0.0124215	0.00524453	0.00872147	0.000383965	0.00176907	0.00249832	0.00573803	0.0031691	0.00517954	0.00342739	0.00950127	0.0121434	0.00433764	0.00150246	0.0146552	0.0147828	0.0115877	0.022821	0.00238114	0.00747693	0.0190829	0.0258022	1.042247	1.08822	0.0156733	0.131757	0.531357	1.88198	7.58971	63.8028	3.004927	0.0433258	0.0651105	0.00384561	0.0137791	0.0309178	0.032491	0.0266318	0.00312237	0.022314	0.00236324	0.0762817	0.00385246	0.0819302	0.00690207	0.00333259	0.019104	0.00119944	0.0241098	0.0060281	0.014141	0.0202244	0.0299929	0.014177	0.0125419	0.0481713	0.0251528	0.0106199	0.0176605	0.000777508	0.00358227	0.00505897	0.0116192	0.00641726	0.0104883	0.00694028	0.0192395	0.0245896	0.00878348	0.00304239	0.029676	0.0299344	0.0234645	0.0462113	0.00482167	0.0151404	0.0386419	0.0522479	0.9916215	0.478877	0.521123	0.4938408
1008	-173.7228	-234.5788	60.85601	0.0157179	0.0393453	0.100296	0.0252493	0.133007	0.100299	0.0044497	0.0410241	0.0122582	0.040959	0.0672387	0.0116647	0.0365226	0.00358893	0.028074	0.0494158	0.00146187	0.0120104	0.0162643	0.201825	0.0209154	0.0838154	0.0800539	0.0459452	0.107599	0.0445218	0.0199642	0.0563101	0.00244667	0.0360495	0.00196345	0.0414479	0.0108649	0.0716863	0.0475599	0.0538383	0.0949935	0.0200407	0.0275572	0.21061	0.0797745	0.0553753	0.0663894	0.0439777	0.0178267	0.0333128	0.00949203	0.9798146	0.960428	0.023857	0.161718	0.566432	1.76544	6.18359	41.9164	2.701151	0.00676037	0.0169227	0.0431379	0.0108599	0.0572072	0.0431391	0.00191385	0.0176447	0.00527234	0.0176167	0.0289198	0.00501706	0.0157086	0.00154363	0.0120748	0.0212541	0.000628762	0.00516577	0.00699538	0.0868064	0.00899585	0.0360496	0.0344317	0.0197613	0.0462793	0.0191492	0.00858676	0.0242194	0.00105233	0.0155052	0.000844494	0.017827	0.00467309	0.0308328	0.0204558	0.0231562	0.0408574	0.00861966	0.0118525	0.0905848	0.0343116	0.0238173	0.0285546	0.0189151	0.00766738	0.0143281	0.00408259	1.004053	0.510093	0.489907	2.325003
1044	-175.7617	-237.0959	61.33419	0.00581996	0.00765785	0.0289319	0.0436869	0.11057	0.0139239	0.0218261	0.0423534	0.0293691	0.0807981	0.0781619	0.088806	0.0596802	0.00534102	0.00530337	0.0323658	0.0101813	0.0425048	0.0126406	0.158826	0.0688349	0.0565451	0.00749379	0.00970247	0.163538	0.0493619	0.0631321	0.0148495	0.00159176	0.0354707	0.0461759	0.0637892	0.00567389	0.0362253	0.0503097	0.0292075	0.0265085	0.00388322	0.00928572	0.0174563	0.0349406	0.0128976	0.124282	0.00979988	0.013713	0.0239053	0.101239	1.140554	1.327081	0.0337098	0.191418	0.597024	1.67497	5.22417	29.665	2.451179	0.00297155	0.00390994	0.014772	0.0223056	0.0564548	0.00710926	0.011144	0.0216248	0.0149953	0.0412538	0.0399078	0.0453425	0.0304714	0.00272701	0.00270779	0.0165253	0.00519836	0.021702	0.00645404	0.0810931	0.0351457	0.0288707	0.00382617	0.00495388	0.0834992	0.0252031	0.0322339	0.00758184	0.000812719	0.0181106	0.0235764	0.0325694	0.00289697	0.0184959	0.0256871	0.0149127	0.0135347	0.00198269	0.00474109	0.0089128	0.01784	0.00658522	0.0634556	0.00500361	0.00700156	0.0122055	0.0516905	0.9726578	0.429723	0.570277	1.958561
